review_id,business_id,user_id,stars,text,date
R3982,B248,U218,3,Slightly delayed.,2021-05-02
R3983,B283,U200,5,Will come again. Loved it.,2024-07-16
R3984,B131,U70,4,Will come again. Loved it.,2025-05-01
R3985,B153,U363,4,Great food! Loved it.,2024-11-10
R3986,B221,U305,2,Rude staff. Never again.,2020-01-25
R3987,B187,U74,4,Will come again. Amazing service.,2023-03-25
R3988,B242,U201,3,Average food.,2021-11-14
R3989,B273,U303,3,Decent price.,2021-04-27
R3990,B197,U37,3,Not bad but not great.,2021-05-05
R3991,B257,U372,4,Will come again. Great food!,2025-10-22
R3992,B173,U106,3,Average food.,2023-03-22
R3993,B285,U6,2,Cold food. Cold food.,2025-02-17
R3994,B171,U269,3,Not bad but not great.,2020-11-20
R3995,B111,U339,4,Will come again. Amazing service.,2023-05-27
R3996,B203,U381,1,Terrible experience. Never again.,2024-08-05
R3997,B220,U451,3,It was okay.,2025-06-09
R3998,B146,U430,5,Great food! Will come again.,2022-02-21
R3999,B131,U219,3,Decent price.,2024-03-23
R4000,B283,U389,3,Decent price.,2022-04-17
R4001,B108,U375,2,Terrible experience. Terrible experience.,2024-10-28
R4002,B280,U124,3,Not bad but not great.,2025-08-27
R4003,B267,U216,3,Decent price.,2020-11-04
R4004,B218,U464,2,Cold food. Cold food.,2022-11-17
R4005,B249,U342,1,Cold food. Waste of money.,2022-06-03
R4006,B281,U366,2,Terrible experience. Terrible experience.,2023-04-19
R4007,B101,U114,3,Decent price.,2024-07-22
R4008,B133,U400,4,Loved it. Great food!,2025-08-18
R4009,B229,U193,4,Delicious. Delicious.,2024-09-28
R4010,B250,U309,4,Will come again. Great food!,2020-10-27
R4011,B243,U295,3,It was okay.,2020-02-25
R4012,B247,U298,4,Amazing service. Loved it.,2025-12-20
R4013,B232,U368,4,Will come again. Will come again.,2025-01-12
R4014,B181,U294,5,Will come again. Will come again.,2024-01-13
R4015,B228,U111,4,Will come again. Great food!,2024-03-01
R4016,B196,U150,1,Cold food. Terrible experience.,2023-01-24
R4017,B219,U435,3,Decent price.,2022-06-27
R4018,B248,U499,5,Loved it. Loved it.,2021-05-15
R4019,B127,U235,1,Terrible experience. Cold food.,2025-11-09
R4020,B102,U286,4,Amazing service. Amazing service.,2024-11-11
R4021,B178,U400,1,Waste of money. Cold food.,2021-08-28
R4022,B116,U181,5,Great food! Loved it.,2024-09-24
R4023,B203,U425,1,Rude staff. Cold food.,2022-02-24
R4024,B157,U161,2,Terrible experience. Waste of money.,2024-08-21
R4025,B277,U388,3,Average food.,2023-04-09
R4026,B188,U180,3,Decent price.,2022-08-12
R4027,B127,U166,2,Rude staff. Rude staff.,2020-02-07
R4028,B243,U159,3,Slightly delayed.,2024-12-21
R4029,B246,U152,3,Slightly delayed.,2024-09-06
R4030,B186,U357,4,Will come again. Delicious.,2020-04-03
R4031,B213,U469,4,Great food! Delicious.,2025-07-28
R4032,B135,U367,2,Cold food. Rude staff.,2022-09-12
R4033,B279,U472,2,Waste of money. Rude staff.,2023-02-28
R4034,B282,U292,4,Loved it. Delicious.,2020-06-08
R4035,B261,U126,5,Will come again. Great food!,2024-03-22
R4036,B265,U14,3,Not bad but not great.,2023-04-27
R4037,B101,U449,2,Rude staff. Rude staff.,2021-08-21
R4038,B245,U7,5,Amazing service. Amazing service.,2022-04-01
R4039,B227,U430,4,Delicious. Will come again.,2023-07-18
R4040,B276,U99,5,Delicious. Delicious.,2023-03-28
R4041,B148,U298,3,Slightly delayed.,2023-11-19
R4042,B217,U383,3,Decent price.,2022-12-26
R4043,B266,U221,4,Loved it. Loved it.,2022-06-08
R4044,B164,U277,3,Not bad but not great.,2022-02-23
R4045,B261,U441,5,Amazing service. Loved it.,2025-04-26
R4046,B219,U66,5,Delicious. Delicious.,2020-09-23
R4047,B298,U161,4,Will come again. Delicious.,2020-10-08
R4048,B225,U368,3,Not bad but not great.,2025-11-18
R4049,B137,U239,3,Average food.,2022-10-27
R4050,B134,U317,4,Great food! Will come again.,2023-08-19
R4051,B251,U34,3,Decent price.,2021-01-18
R4052,B225,U333,1,Waste of money. Never again.,2020-06-16
R4053,B253,U350,4,Amazing service. Great food!,2022-02-24
R4054,B220,U292,3,Not bad but not great.,2022-12-01
R4055,B241,U252,3,Slightly delayed.,2023-12-25
R4056,B100,U111,5,Amazing service. Will come again.,2025-08-10
R4057,B247,U170,2,Never again. Cold food.,2021-10-26
R4058,B158,U74,4,Delicious. Will come again.,2024-11-19
R4059,B287,U498,1,Cold food. Terrible experience.,2024-01-23
R4060,B107,U62,4,Loved it. Delicious.,2020-10-03
R4061,B228,U374,4,Delicious. Will come again.,2021-12-07
R4062,B154,U397,1,Rude staff. Never again.,2021-03-01
R4063,B194,U374,3,Decent price.,2020-06-03
R4064,B163,U294,4,Great food! Will come again.,2025-11-13
R4065,B281,U196,3,Decent price.,2025-08-05
R4066,B108,U50,1,Cold food. Rude staff.,2022-06-06
R4067,B279,U451,3,Decent price.,2022-08-03
R4068,B112,U206,5,Amazing service. Loved it.,2021-04-12
R4069,B247,U232,2,Terrible experience. Cold food.,2020-09-09
R4070,B152,U451,3,It was okay.,2024-01-18
R4071,B259,U49,4,Great food! Loved it.,2021-01-17
R4072,B231,U168,5,Great food! Great food!,2023-05-01
R4073,B288,U289,3,Slightly delayed.,2022-02-06
R4074,B283,U326,3,Average food.,2024-08-06
R4075,B264,U500,4,Delicious. Amazing service.,2022-02-28
R4076,B201,U192,5,Amazing service. Delicious.,2024-03-15
R4077,B254,U77,4,Amazing service. Delicious.,2023-01-20
R4078,B188,U455,4,Great food! Delicious.,2020-05-10
R4079,B210,U350,2,Terrible experience. Cold food.,2021-10-17
R4080,B195,U255,4,Amazing service. Great food!,2021-10-05
R4081,B294,U481,5,Delicious. Loved it.,2023-11-18
R4082,B166,U402,3,Decent price.,2023-02-22
R4083,B296,U34,3,Slightly delayed.,2022-04-12
R4084,B277,U123,3,Average food.,2023-04-26
R4085,B226,U184,1,Waste of money. Terrible experience.,2020-08-26
R4086,B197,U435,2,Never again. Terrible experience.,2024-02-22
R4087,B218,U289,2,Cold food. Never again.,2024-12-18
R4088,B241,U388,4,Delicious. Will come again.,2024-11-07
R4089,B113,U165,3,Not bad but not great.,2021-08-25
R4090,B233,U484,4,Amazing service. Loved it.,2025-07-13
R4091,B265,U43,1,Waste of money. Waste of money.,2023-01-16
R4092,B145,U288,5,Great food! Loved it.,2023-10-13
R4093,B107,U255,3,Not bad but not great.,2022-11-23
R4094,B122,U426,2,Terrible experience. Never again.,2020-04-03
R4095,B274,U457,3,Not bad but not great.,2024-12-19
R4096,B279,U329,1,Never again. Rude staff.,2022-12-02
R4097,B109,U25,1,Never again. Terrible experience.,2022-07-07
R4098,B230,U494,3,Not bad but not great.,2024-01-27
R4099,B258,U269,2,Waste of money. Never again.,2021-09-12
R4100,B155,U467,3,It was okay.,2021-02-15
R4101,B244,U365,2,Rude staff. Rude staff.,2022-02-23
R4102,B106,U254,3,Average food.,2021-10-21
R4103,B183,U8,3,Slightly delayed.,2020-07-07
R4104,B186,U3,4,Great food! Loved it.,2021-11-27
R4105,B223,U200,2,Cold food. Rude staff.,2021-06-27
R4106,B159,U23,3,Decent price.,2021-03-20
R4107,B218,U343,1,Rude staff. Never again.,2022-07-22
R4108,B292,U364,3,Slightly delayed.,2025-05-07
R4109,B193,U354,2,Cold food. Waste of money.,2020-07-27
R4110,B145,U143,5,Will come again. Will come again.,2021-08-09
R4111,B237,U6,3,Slightly delayed.,2025-12-13
R4112,B254,U66,2,Terrible experience. Waste of money.,2025-12-08
R4113,B173,U60,5,Great food! Great food!,2021-08-03
R4114,B299,U168,1,Rude staff. Never again.,2021-12-09
R4115,B255,U275,5,Will come again. Loved it.,2022-05-28
R4116,B165,U56,4,Delicious. Loved it.,2020-07-27
R4117,B285,U285,1,Rude staff. Terrible experience.,2023-04-05
R4118,B275,U19,3,Slightly delayed.,2023-08-04
R4119,B137,U20,4,Great food! Amazing service.,2023-03-03
R4120,B144,U224,5,Great food! Amazing service.,2024-06-15
R4121,B260,U306,2,Rude staff. Waste of money.,2020-11-17
R4122,B169,U372,2,Rude staff. Rude staff.,2022-01-19
R4123,B195,U175,5,Great food! Amazing service.,2022-03-12
R4124,B244,U462,2,Waste of money. Rude staff.,2025-01-13
R4125,B272,U485,5,Will come again. Amazing service.,2022-09-03
R4126,B216,U95,3,Average food.,2025-04-11
R4127,B282,U447,4,Will come again. Great food!,2023-02-27
R4128,B184,U309,3,Average food.,2024-05-18
R4129,B124,U281,5,Amazing service. Amazing service.,2022-01-04
R4130,B223,U266,1,Terrible experience. Waste of money.,2024-01-20
R4131,B265,U190,1,Rude staff. Cold food.,2020-03-04
R4132,B155,U196,1,Rude staff. Terrible experience.,2020-10-02
R4133,B190,U394,3,Decent price.,2024-02-28
R4134,B260,U289,4,Amazing service. Great food!,2024-02-01
R4135,B221,U331,5,Will come again. Delicious.,2023-05-22
R4136,B140,U231,2,Never again. Waste of money.,2025-04-22
R4137,B122,U314,3,Decent price.,2022-06-21
R4138,B259,U471,4,Will come again. Will come again.,2021-08-18
R4139,B285,U74,1,Cold food. Rude staff.,2022-11-24
R4140,B100,U494,3,Average food.,2023-05-06
R4141,B238,U222,2,Cold food. Terrible experience.,2022-03-02
R4142,B189,U364,1,Waste of money. Waste of money.,2024-04-13
R4143,B123,U107,2,Rude staff. Cold food.,2023-07-14
R4144,B114,U228,2,Waste of money. Waste of money.,2023-08-12
R4145,B175,U167,3,Not bad but not great.,2025-07-05
R4146,B111,U126,5,Delicious. Amazing service.,2021-12-07
R4147,B194,U100,3,Slightly delayed.,2025-11-26
R4148,B183,U461,2,Never again. Cold food.,2023-09-28
R4149,B182,U330,4,Will come again. Loved it.,2022-04-13
R4150,B258,U56,2,Rude staff. Waste of money.,2024-11-15
R4151,B101,U464,3,Not bad but not great.,2024-07-02
R4152,B199,U173,2,Rude staff. Rude staff.,2024-03-22
R4153,B122,U222,2,Waste of money. Never again.,2021-08-01
R4154,B257,U291,4,Amazing service. Will come again.,2025-03-09
R4155,B222,U329,1,Never again. Rude staff.,2023-10-26
R4156,B188,U211,4,Amazing service. Amazing service.,2022-08-08
R4157,B123,U391,3,Average food.,2023-06-20
R4158,B132,U377,2,Never again. Never again.,2025-01-22
R4159,B252,U44,2,Terrible experience. Terrible experience.,2020-01-28
R4160,B143,U437,2,Terrible experience. Cold food.,2020-06-12
R4161,B232,U491,4,Amazing service. Amazing service.,2021-05-27
R4162,B122,U186,3,It was okay.,2024-06-19
R4163,B213,U174,4,Will come again. Will come again.,2025-03-10
R4164,B108,U411,2,Cold food. Terrible experience.,2024-03-05
R4165,B125,U61,2,Rude staff. Waste of money.,2024-10-14
R4166,B232,U283,4,Amazing service. Delicious.,2025-08-23
R4167,B261,U500,5,Loved it. Amazing service.,2020-11-05
R4168,B190,U387,5,Will come again. Great food!,2020-03-13
R4169,B112,U245,4,Will come again. Will come again.,2021-01-19
R4170,B259,U300,4,Loved it. Will come again.,2024-03-15
R4171,B189,U497,3,It was okay.,2023-11-19
R4172,B270,U44,4,Loved it. Loved it.,2022-02-06
R4173,B155,U154,1,Rude staff. Never again.,2025-07-05
R4174,B111,U493,4,Great food! Amazing service.,2025-06-10
R4175,B222,U309,1,Terrible experience. Cold food.,2023-01-20
R4176,B226,U87,2,Never again. Waste of money.,2022-05-07
R4177,B260,U267,4,Delicious. Loved it.,2020-08-11
R4178,B202,U333,4,Amazing service. Great food!,2021-12-10
R4179,B145,U222,5,Loved it. Will come again.,2022-01-09
R4180,B228,U338,3,Decent price.,2020-06-18
R4181,B294,U67,3,It was okay.,2024-01-24
R4182,B234,U155,2,Never again. Terrible experience.,2023-04-16
R4183,B127,U19,2,Waste of money. Waste of money.,2025-11-09
R4184,B159,U188,2,Waste of money. Cold food.,2024-07-14
R4185,B102,U483,5,Loved it. Amazing service.,2022-12-09
R4186,B198,U251,5,Delicious. Amazing service.,2022-05-03
R4187,B175,U471,3,Decent price.,2025-02-26
R4188,B114,U459,2,Cold food. Never again.,2020-01-26
R4189,B206,U125,4,Amazing service. Great food!,2020-03-12
R4190,B291,U293,5,Great food! Amazing service.,2021-02-28
R4191,B138,U5,3,It was okay.,2025-01-24
R4192,B192,U37,4,Loved it. Delicious.,2021-10-21
R4193,B168,U403,2,Waste of money. Cold food.,2025-02-20
R4194,B181,U361,5,Great food! Great food!,2021-04-24
R4195,B194,U47,4,Great food! Amazing service.,2025-02-01
R4196,B113,U406,3,Decent price.,2025-04-07
R4197,B134,U199,4,Great food! Great food!,2022-11-17
R4198,B218,U244,3,Average food.,2021-12-16
R4199,B155,U241,2,Never again. Rude staff.,2022-12-22
R4200,B113,U443,3,Slightly delayed.,2020-08-06
R4201,B226,U41,2,Never again. Terrible experience.,2021-04-09
R4202,B234,U450,3,Average food.,2024-10-07
R4203,B225,U97,1,Terrible experience. Terrible experience.,2021-06-25
R4204,B191,U84,3,Average food.,2023-11-27
R4205,B260,U308,4,Delicious. Loved it.,2023-09-21
R4206,B158,U219,4,Loved it. Amazing service.,2022-06-24
R4207,B287,U4,1,Rude staff. Never again.,2025-11-09
R4208,B207,U34,2,Cold food. Rude staff.,2020-02-16
R4209,B279,U318,2,Cold food. Terrible experience.,2023-02-22
R4210,B153,U382,4,Will come again. Great food!,2025-02-11
R4211,B166,U395,3,Slightly delayed.,2022-12-22
R4212,B127,U292,1,Never again. Terrible experience.,2022-12-27
R4213,B129,U184,2,Cold food. Waste of money.,2025-08-12
R4214,B148,U154,3,Decent price.,2023-06-18
R4215,B274,U301,5,Amazing service. Amazing service.,2021-01-23
R4216,B142,U239,1,Cold food. Waste of money.,2023-06-26
R4217,B148,U445,5,Will come again. Will come again.,2023-08-05
R4218,B198,U215,4,Amazing service. Will come again.,2020-03-26
R4219,B132,U446,1,Cold food. Waste of money.,2025-03-13
R4220,B100,U223,5,Loved it. Great food!,2025-03-05
R4221,B290,U485,3,Slightly delayed.,2021-04-04
R4222,B236,U242,2,Terrible experience. Waste of money.,2021-05-11
R4223,B190,U255,5,Amazing service. Great food!,2023-03-10
R4224,B252,U117,1,Never again. Cold food.,2021-08-20
R4225,B225,U223,2,Waste of money. Waste of money.,2021-08-22
R4226,B117,U493,5,Great food! Loved it.,2020-02-11
R4227,B176,U149,4,Will come again. Delicious.,2021-04-17
R4228,B244,U412,3,Decent price.,2021-07-16
R4229,B275,U324,2,Terrible experience. Cold food.,2021-06-21
R4230,B120,U220,5,Loved it. Delicious.,2024-02-20
R4231,B157,U272,3,Average food.,2022-06-24
R4232,B247,U190,2,Cold food. Rude staff.,2024-08-03
R4233,B215,U190,1,Terrible experience. Waste of money.,2023-04-07
R4234,B126,U466,5,Loved it. Amazing service.,2022-11-16
R4235,B183,U175,2,Cold food. Never again.,2024-06-23
R4236,B146,U495,4,Amazing service. Amazing service.,2022-11-19
R4237,B267,U313,4,Amazing service. Delicious.,2021-04-16
R4238,B165,U456,5,Delicious. Will come again.,2020-06-17
R4239,B228,U197,3,It was okay.,2021-10-11
R4240,B252,U271,3,It was okay.,2023-08-20
R4241,B192,U231,5,Loved it. Great food!,2023-04-26
R4242,B113,U187,4,Loved it. Amazing service.,2020-08-08
R4243,B253,U168,4,Amazing service. Great food!,2022-10-16
R4244,B252,U75,3,Slightly delayed.,2022-06-16
R4245,B198,U453,4,Loved it. Delicious.,2024-04-27
R4246,B205,U310,2,Rude staff. Never again.,2020-05-24
R4247,B143,U377,3,It was okay.,2021-09-26
R4248,B277,U128,2,Never again. Cold food.,2023-07-23
R4249,B221,U134,4,Great food! Loved it.,2021-03-10
R4250,B225,U334,2,Terrible experience. Terrible experience.,2025-07-03
R4251,B223,U398,2,Cold food. Waste of money.,2021-08-21
R4252,B222,U285,3,Decent price.,2021-10-15
R4253,B134,U480,4,Loved it. Great food!,2022-08-09
R4254,B163,U233,5,Amazing service. Delicious.,2022-03-19
R4255,B245,U490,5,Amazing service. Loved it.,2020-02-02
R4256,B162,U245,2,Cold food. Never again.,2022-03-11
R4257,B106,U282,3,Decent price.,2020-11-14
R4258,B123,U92,2,Cold food. Waste of money.,2022-10-27
R4259,B181,U166,5,Great food! Loved it.,2024-10-02
R4260,B256,U371,2,Never again. Terrible experience.,2025-12-05
R4261,B265,U475,1,Waste of money. Terrible experience.,2020-03-05
R4262,B297,U268,3,It was okay.,2021-12-08
R4263,B290,U498,4,Great food! Loved it.,2022-06-03
R4264,B106,U385,2,Waste of money. Cold food.,2020-08-13
R4265,B268,U269,5,Delicious. Great food!,2023-11-26
R4266,B133,U356,3,Decent price.,2021-09-27
R4267,B247,U230,2,Terrible experience. Rude staff.,2021-02-25
R4268,B111,U123,4,Loved it. Amazing service.,2020-11-22
R4269,B141,U27,4,Delicious. Great food!,2025-12-08
R4270,B221,U22,3,Decent price.,2020-04-25
R4271,B242,U487,3,Average food.,2021-03-17
R4272,B118,U199,2,Cold food. Cold food.,2025-11-13
R4273,B194,U392,1,Terrible experience. Never again.,2022-08-01
R4274,B265,U35,1,Waste of money. Never again.,2020-04-19
R4275,B215,U118,1,Terrible experience. Rude staff.,2024-08-01
R4276,B208,U298,5,Loved it. Great food!,2022-09-27
R4277,B178,U109,2,Rude staff. Waste of money.,2021-09-01
R4278,B106,U145,3,Slightly delayed.,2022-09-12
R4279,B285,U199,3,Slightly delayed.,2021-04-25
R4280,B110,U172,2,Never again. Cold food.,2021-06-09
R4281,B135,U334,5,Will come again. Great food!,2022-08-01
R4282,B178,U309,3,Decent price.,2025-11-17
R4283,B291,U95,5,Will come again. Amazing service.,2020-01-13
R4284,B149,U103,2,Terrible experience. Rude staff.,2024-12-24
R4285,B173,U454,4,Loved it. Amazing service.,2024-05-12
R4286,B194,U28,3,Decent price.,2025-11-08
R4287,B243,U112,4,Delicious. Loved it.,2024-01-10
R4288,B291,U111,3,It was okay.,2021-06-07
R4289,B291,U369,5,Will come again. Will come again.,2022-08-13
R4290,B278,U386,3,Slightly delayed.,2021-08-16
R4291,B108,U306,3,Slightly delayed.,2022-11-28
R4292,B298,U40,3,Average food.,2024-02-01
R4293,B207,U318,3,It was okay.,2020-01-09
R4294,B239,U228,4,Great food! Loved it.,2023-12-19
R4295,B185,U28,5,Amazing service. Great food!,2022-04-21
R4296,B167,U380,5,Amazing service. Will come again.,2022-02-09
R4297,B145,U335,3,Decent price.,2020-05-25
R4298,B116,U155,4,Great food! Great food!,2021-05-15
R4299,B140,U471,4,Amazing service. Great food!,2025-12-22
R4300,B262,U90,5,Great food! Will come again.,2020-02-03
R4301,B130,U234,3,Average food.,2024-12-18
R4302,B160,U12,5,Loved it. Loved it.,2025-10-16
R4303,B112,U111,4,Great food! Amazing service.,2020-07-22
R4304,B178,U20,1,Waste of money. Terrible experience.,2023-07-27
R4305,B153,U90,4,Will come again. Will come again.,2020-10-02
R4306,B211,U364,2,Terrible experience. Cold food.,2022-12-16
R4307,B197,U13,2,Rude staff. Cold food.,2025-05-28
R4308,B288,U121,3,Average food.,2025-08-26
R4309,B224,U448,2,Terrible experience. Terrible experience.,2024-07-18
R4310,B103,U367,5,Will come again. Amazing service.,2025-01-10
R4311,B168,U46,3,Not bad but not great.,2024-06-15
R4312,B180,U84,4,Will come again. Delicious.,2022-11-12
R4313,B223,U75,2,Never again. Never again.,2022-12-21
R4314,B263,U90,5,Loved it. Will come again.,2024-07-12
R4315,B279,U393,2,Waste of money. Cold food.,2022-03-27
R4316,B282,U346,3,Decent price.,2024-07-12
R4317,B162,U309,2,Waste of money. Terrible experience.,2022-03-11
R4318,B244,U231,2,Cold food. Waste of money.,2024-11-06
R4319,B211,U260,2,Terrible experience. Cold food.,2025-03-20
R4320,B111,U324,4,Loved it. Delicious.,2025-03-28
R4321,B127,U418,2,Never again. Rude staff.,2021-12-13
R4322,B251,U451,2,Terrible experience. Waste of money.,2020-09-18
R4323,B159,U54,2,Terrible experience. Never again.,2024-01-09
R4324,B252,U379,1,Never again. Rude staff.,2021-11-23
R4325,B266,U60,4,Loved it. Will come again.,2022-12-27
R4326,B124,U480,5,Loved it. Delicious.,2023-09-22
R4327,B118,U296,2,Waste of money. Rude staff.,2022-12-14
R4328,B174,U116,3,It was okay.,2025-11-15
R4329,B272,U367,5,Amazing service. Amazing service.,2020-09-26
R4330,B146,U254,3,It was okay.,2021-02-23
R4331,B266,U387,5,Loved it. Amazing service.,2023-05-27
R4332,B269,U327,4,Amazing service. Delicious.,2020-04-01
R4333,B154,U152,4,Great food! Great food!,2020-04-06
R4334,B183,U35,3,It was okay.,2022-08-04
R4335,B289,U484,3,Decent price.,2022-11-13
R4336,B147,U154,2,Terrible experience. Never again.,2022-07-12
R4337,B193,U220,1,Rude staff. Cold food.,2024-10-16
R4338,B224,U22,1,Never again. Never again.,2025-08-02
R4339,B118,U180,2,Waste of money. Cold food.,2020-05-23
R4340,B166,U441,3,Decent price.,2023-09-25
R4341,B233,U353,5,Great food! Will come again.,2024-10-12
R4342,B183,U195,2,Waste of money. Terrible experience.,2020-08-25
R4343,B232,U130,5,Great food! Will come again.,2024-02-03
R4344,B279,U233,1,Rude staff. Terrible experience.,2023-12-11
R4345,B172,U241,4,Amazing service. Delicious.,2020-06-10
R4346,B159,U111,2,Never again. Waste of money.,2024-07-04
